Fall 2021-2022(202210),11817,HPCH,237,1,Theor.&Pract. of Health Promot,3,3,HS,21,3,1200,1315,VANDYK,103,.,.,.,.,F,.,.,1530,1645,VANDYK,332,M,.,.,.,.,.,.,Mayada,Kanj,,,
Fall 2021-2022(202210),11818,HPCH,332,1,Community Health Promotion,3,3,HS,8,-1,1730,2000,.,.,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Esteban,Hadjez,,,
Fall 2021-2022(202210),11819,HPCH,333,1,Social Mrktg for Health Promot,2,2,HS,11,-1,1730,1910,VANDYK,203,.,.,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Marco,Bardus,,,
Fall 2021-2022(202210),11820,HPCH,335,1,Implementation Research in PH,2,2,HS,8,-1,1730,1900,VANDYK,332,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamar,Kabakian,,,
Fall 2021-2022(202210),11821,HPCH,343,1,Forced Migrt & Hum. Relief Sys,3,3,HS,12,-2,1400,1630,VANDYK,101,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Sawsan,Abdulrahim,,,
Fall 2021-2022(202210),13051,HUMR,244,0,Introduction to Human Biology,2,2,FM,60,5,1105,1155,.,.,M,T,W,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,,
Fall 2021-2022(202210),11822,HUMR,246,0,H.Morph.for Paramedic&Underg.S,3,3,FM,18,7,1400,1550,.,.,.,T,.,.,.,.,.,1400,1550,.,.,.,.,.,R,.,.,.,Abdo,Jurjus,,,
Fall 2021-2022(202210),11823,HUMR,305,0,Cell & Tissue Biolgy,3,3,FM,27,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rihab,Nasr,,,
Fall 2021-2022(202210),11824,HUMR,312,0,Anatomy Tutorial,2,2,FM,0,50,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Abdo,Jurjus,,,
Fall 2021-2022(202210),11825,HUMR,313,0,Directed Reading & Research,2,2,FM,13,37,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,,
Fall 2021-2022(202210),11826,HUMR,314,0,Seminar,1,1,FM,11,15,1301,1359,.,.,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Wassim,Abou Kheir,,,
Fall 2021-2022(202210),11827,HUMR,346,0,Human Morphology for Grad.Stud,4,4,FM,1,49,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Abdo,Jurjus,,,
Fall 2021-2022(202210),11828,HUMR,395A,0,Comprehensive Exam,0,0,FM,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,Online,
Fall 2021-2022(202210),11829,HUMR,399,0,MS Thesis,9,7.65,FM,2,23,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,Online,
Fall 2021-2022(202210),11830,HUMR,399A,0,MS Thesis,9,0,FM,0,25,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,Online,
Fall 2021-2022(202210),11831,HUMR,399B,0,MS Thesis,9,0,FM,0,20,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Georges,Daoud,,Online,
Spring 2021-2022(202220),22874,HIST,102,1,His.of Early Modrn EU1815-1945,3,3,AS,25,0,1100,1150,NICELY,209,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Naila,Kaidbey Takieddine,,,
Spring 2021-2022(202220),22875,HIST,103,1,Hist.of Arab&M.E I:7to15th C,3,3,AS,25,0,1200,1250,NICELY,209,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Jakub,Jajcay,,,
Spring 2021-2022(202220),21624,HIST,211,1,Muhammed &the Origins of Islam,3,3,AS,24,1,0800,0915,NICELY,103,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mariam,El Ali,,,
Spring 2021-2022(202220),21625,HIST,212,1,Islam Hist:Orig&Empire 600-750,3,3,AS,18,7,0930,1045,NICELY,103,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mariam,El Ali,,,
Spring 2021-2022(202220),21626,HIST,227,1,Crusades,3,3,AS,25,0,1300,1350,NICELY,325,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Marwan,Abou Nader,,,
Spring 2021-2022(202220),21627,HIST,237,1,Ottoman St & Society 1300-1600,3,3,AS,10,15,1100,1215,NICELY,320,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Abdulrahim,Abu-Husayn,,,
Spring 2021-2022(202220),21628,HIST,243,1,H.Arab East &Egypt since 1920,3,3,AS,8,17,0930,1045,NICELY,411,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ilham,Khuri-Makdisi,,,
Spring 2021-2022(202220),21629,HIST,251,1,North Africa&Spain in Mid-Ages,3,3,AS,15,10,1100,1150,NICELY,325,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Marwan,Abou Nader,,,
Spring 2021-2022(202220),21630,HIST,252,1,The Middle Ages In Europe,3,3,AS,25,0,1200,1250,NICELY,325,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Marwan,Abou Nader,,,
Spring 2021-2022(202220),21631,HIST,258BM,1,ST.Lebanon: GrandLiban to Taif,3,3,AS,25,0,1530,1645,NICELY,327,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Makram,Rabah,,,
Spring 2021-2022(202220),21632,HIST,258BM,2,ST.Lebanon: GrandLiban to Taif,3,3,AS,25,0,1530,1645,NICELY,103,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Makram,Rabah,,,
Spring 2021-2022(202220),21633,HIST,258BT,1,ST: The City in ME. Hist.,3,3,AS,4,21,1400,1515,NICELY,103,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ilham,Khuri-Makdisi,,,
Spring 2021-2022(202220),21634,HIST,273,1,The U.S.and the Middle East.,3,3,AS,24,1,1700,1815,NICELY,327,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Makram,Rabah,,,
Spring 2021-2022(202220),21635,HIST,273,2,The U.S.and the Middle East.,3,3,AS,25,0,1700,1815,NICELY,103,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Makram,Rabah,,,
Spring 2021-2022(202220),21636,HIST,332J,1,ST: Science Across Cultures,3,3,AS,3,9,1400,1629,COLL,454,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,George,Saliba,,,
Spring 2021-2022(202220),21637,HIST,395A,1,Comprehensive Exam,0,0,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Spring 2021-2022(202220),21638,HIST,399,1,M.A Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Abdulrahim,Abu-Husayn,,,
Spring 2021-2022(202220),21639,HIST,399,2,M.A Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,George,Saliba,,,
Spring 2021-2022(202220),21640,HIST,399,3,M.A Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lyall,Armstrong,,,
Spring 2021-2022(202220),21641,HIST,399,5,M.A Thesis,9,7.2,AS,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ilham,Khuri-Makdisi,,,
