Fall 2021-2022(202210),11950,MATH,210,2,Introduction to Analysis,3,3,AS,22,3,0900,0950,NICELY,103,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Farouk,Abi Khuzam,,,
Fall 2021-2022(202210),11951,MATH,211,E1,Discrete Mathematics,0,0,AS,32,-7,1300,1350,NICELY,210,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatima,Mroue,11953,,
Fall 2021-2022(202210),11952,MATH,211,E2,Discrete Mathematics,0,0,AS,28,-3,1400,1450,NICELY,323,M,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatima,Mroue,11953,,
Fall 2021-2022(202210),11953,MATH,211,L1,Discrete Mathematics,3,3,AS,60,-10,1100,1150,BLISS,203,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Fatima,Mroue,11951, or 11952,,
Fall 2021-2022(202210),11954,MATH,212,1,Introd.Partial Different.Equat,3,3,AS,24,1,1200,1250,NICELY,323,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Tristan Cyrus,Roy,,,
Fall 2021-2022(202210),11955,MATH,212,2,Introd.Partial Different.Equat,3,3,AS,25,0,1100,1150,NICELY,322,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Ahmad A,Sabra,,,
Fall 2021-2022(202210),11956,MATH,212,3,Introd.Partial Different.Equat,3,3,AS,24,1,1300,1350,NICELY,412,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Sophie,Moufawad,,,
Fall 2021-2022(202210),11957,MATH,214,1,Topology I,3,3,AS,19,6,0800,0850,NICELY,210,M,.,W,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Tamer,Tlas,,,
Fall 2021-2022(202210),11958,MATH,218,E1,Elem Linear Algebra w Applica.,0,0,AS,24,1,1300,1350,NICELY,414,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,11964,,
Fall 2021-2022(202210),11959,MATH,218,E2,Elem Linear Algebra w Applica.,0,0,AS,25,0,1400,1450,NICELY,323,.,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Michella,Bou Eid,11964,,
