Fall 2021-2022(202210),10047,AGSC,388,1,Integrated Pest Management,3,3,AG,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),13236,AGSC,389,1,Research Methods in Appl.Econ,3,3,AG,0,10,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),10048,AGSC,395,1,Graduate Seminar in AGSC,1,1,AG,5,0,1300,1350,AGRIC,325,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Lina,Jaber,,,
Fall 2021-2022(202210),10049,AGSC,396,1,Comprehensive Exam,0,0,AG,0,5,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),10050,AGSC,396,2,Comprehensive Exam,0,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,El Kayal,,,
Fall 2021-2022(202210),10051,AGSC,396,3,Comprehensive Exam,0,0,AG,2,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,,
Fall 2021-2022(202210),13337,AGSC,396,4,Comprehensive Exam,0,0,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Chalak,,,
Fall 2021-2022(202210),10052,AGSC,399,1,MS Thesis,9,7.21,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,El Kayal,,,
Fall 2021-2022(202210),10053,AGSC,399,2,MS Thesis,9,7.21,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),10054,AGSC,399,3,MS Thesis,9,7.21,AG,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Chalak,,,
Fall 2021-2022(202210),10055,AGSC,399A,1,MS Thesis,9,0,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,El Kayal,,,
Fall 2021-2022(202210),10056,AGSC,399A,2,MS Thesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),10057,AGSC,399A,3,MS Thesis,9,0,AG,3,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,,
Fall 2021-2022(202210),13408,AGSC,399A,4,MS Thesis,9,0,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Mustapha,Haidar,,,
Fall 2021-2022(202210),10058,AGSC,399B,1,MS Thesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,,
Fall 2021-2022(202210),10059,AGSC,399B,2,MS Thesis,9,0,AG,0,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Ali,Chalak,,,
Fall 2021-2022(202210),10060,AGSC,399B,3,MS Thesis,9,0,AG,1,4,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),13121,AGSC,399B,4,MS Thesis,9,0,AG,1,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Walid,El Kayal,,,
Fall 2021-2022(202210),13129,AGSC,399B,5,MS Thesis,9,0,AG,1,1,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Isam,Bashour,,,
Fall 2021-2022(202210),13156,AGSC,399C,1,MS Thesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Hadi,Jaafar,,,
Fall 2021-2022(202210),13351,AGSC,399C,2,MS Thesis,9,0,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),10061,AGSC,399D,1,MS Thesis,9,1,AG,0,2,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),13289,AGSC,399F,1,MS Thesis,9,1,AG,1,3,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Youssef,Abou Jawdeh,,,
Fall 2021-2022(202210),10062,AHIS,150,1,Intr.to Art History for Freshm,3,3,AS,23,-1,1230,1345,NICELY,202,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joseph Richard,Hammond,,,
Fall 2021-2022(202210),13050,AHIS,207,1,Early Islamic Art &Architectur,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),10065,AHIS,225,1,Art Now,3,3,AS,25,-2,1100,1215,NICELY,202,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rayya,Badran,,,
Fall 2021-2022(202210),10066,AHIS,226,1,Art After the Lebanese Wars,3,3,AS,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,STAFF,,,
Fall 2021-2022(202210),10067,AHIS,227,1,Sound in Visual Culture,3,3,AS,26,-3,1230,1345,NICELY,B2,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Rayya,Badran,,,
Fall 2021-2022(202210),10068,AHIS,249I,1,ST: Feminist Art History,3,3,AS,11,14,1400,1515,NICELY,202,M,.,W,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Joseph Richard,Hammond,,,
Fall 2021-2022(202210),10069,AHIS,251,1,Theories of Modern Art,3,3,AS,18,2,1400,1515,NICELY,202,.,T,.,R,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10070,AHIS,252,1,Contemporary Art and Theory,3,3,AS,16,1,1300,1530,NICELY,202,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Octavian,Esanu,,,
Fall 2021-2022(202210),10071,AHIS,301,1,Sem:Practices of Art History,3,3,AS,4,11,1530,1750,NICELY,101,.,T,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,Anzhela,Harutyunyan,,,
Fall 2021-2022(202210),10072,AHIS,311,1,Iss.Contemporary Art &Th.,3,3,AS,6,-1,1300,1530,NICELY,202,.,.,.,.,F,.,.,.,.,.,.,.,.,.,.,.,.,.,Octavian,Esanu,,,
